species1	species2	replicate
1807	Sebastes_proriger	Sebastes_zacentrus	329
1808	Sebastes_flavidus	Sebastes_melanops	329
1809	Sebastes_caurinus	Sebastes_rosenblatti	329
1810	Sebastes_chlorostictus	Sebastes_miniatus	330
1811	Sebastes_caurinus	Sebastes_elongatus	330
1812	Sebastes_levis	Sebastes_proriger	330
1813	Sebastes_ciliatus	Sebastes_flavidus	330
1814	Sebastes_goodei	Sebastes_paucispinis	330
1815	Sebastes_variegatus	Sebastes_zacentrus	330
1816	Sebastes_entomelas	Sebastes_mystinus	330
1817	Sebastes_goodei	Sebastes_rosenblatti	331
1818	Sebastes_caurinus	Sebastes_elongatus	331
1819	Sebastes_ciliatus	Sebastes_zacentrus	331
1820	Sebastes_flavidus	Sebastes_mystinus	331
1821	Sebastes_levis	Sebastes_melanops	332
1822	Sebastes_caurinus	Sebastes_elongatus	332
1823	Sebastes_ensifer	Sebastes_miniatus	332
1824	Sebastes_variegatus	Sebastes_zacentrus	332
1825	Sebastes_entomelas	Sebastes_mystinus	332
1826	Sebastes_goodei	Sebastes_paucispinis	332
1827	Sebastes_chlorostictus	Sebastes_rosenblatti	332
1828	Sebastes_ciliatus	Sebastes_goodei	333
1829	Sebastes_ensifer	Sebastes_rosenblatti	333
1830	Sebastes_entomelas	Sebastes_mystinus	333
1831	Sebastes_caurinus	Sebastes_saxicola	333
1832	Sebastes_variegatus	Sebastes_zacentrus	333
1833	Sebastes_flavidus	Sebastes_melanops	333
1834	Sebastes_elongatus	Sebastes_miniatus	333
1835	Sebastes_elongatus	Sebastes_paucispinis	334
1836	Sebastes_ciliatus	Sebastes_proriger	334
1837	Sebastes_ensifer	Sebastes_rosenblatti	334
1838	Sebastes_variegatus	Sebastes_zacentrus	334
1839	Sebastes_entomelas	Sebastes_melanops	334
1840	Sebastes_caurinus	Sebastes_saxicola	334
1841	Sebastes_flavidus	Sebastes_rosenblatti	335
1842	Sebastes_entomelas	Sebastes_mystinus	335
1843	Sebastes_elongatus	Sebastes_saxicola	335
1844	Sebastes_levis	Sebastes_paucispinis	335
1845	Sebastes_variegatus	Sebastes_zacentrus	335
1846	Sebastes_miniatus	Sebastes_saxicola	336
1847	Sebastes_levis	Sebastes_melanops	336
1848	Sebastes_proriger	Sebastes_variegatus	336
1849	Sebastes_entomelas	Sebastes_mystinus	336
1850	Sebastes_goodei	Sebastes_paucispinis	336
1851	Sebastes_chlorostictus	Sebastes_ensifer	336
1852	Sebastes_caurinus	Sebastes_mystinus	337
1853	Sebastes_chlorostictus	Sebastes_rosenblatti	337
1854	Sebastes_flavidus	Sebastes_melanops	337
1855	Sebastes_levis	Sebastes_paucispinis	337
1856	Sebastes_proriger	Sebastes_variegatus	337
1857	Sebastes_paucispinis	Sebastes_saxicola	338
1858	Sebastes_flavidus	Sebastes_melanops	338
1859	Sebastes_entomelas	Sebastes_proriger	338
1860	Sebastes_variegatus	Sebastes_zacentrus	338
1861	Sebastes_chlorostictus	Sebastes_rosenblatti	338
1862	Sebastes_elongatus	Sebastes_rosenblatti	339
1863	Sebastes_miniatus	Sebastes_zacentrus	339
1864	Sebastes_caurinus	Sebastes_saxicola	339
1865	Sebastes_entomelas	Sebastes_flavidus	339
1866	Sebastes_levis	Sebastes_paucispinis	339
1867	Sebastes_ciliatus	Sebastes_entomelas	340
1868	Sebastes_goodei	Sebastes_levis	340
1869	Sebastes_flavidus	Sebastes_melanops	340
1870	Sebastes_caurinus	Sebastes_rosenblatti	340
1871	Sebastes_miniatus	Sebastes_zacentrus	340
1872	Sebastes_ensifer	Sebastes_flavidus	341
1873	Sebastes_entomelas	Sebastes_mystinus	341
1874	Sebastes_goodei	Sebastes_levis	341
1875	Sebastes_proriger	Sebastes_zacentrus	341
1876	Sebastes_chlorostictus	Sebastes_rosenblatti	341
1877	Sebastes_caurinus	Sebastes_saxicola	341
1878	Sebastes_goodei	Sebastes_proriger	342
1879	Sebastes_variegatus	Sebastes_zacentrus	342
1880	Sebastes_caurinus	Sebastes_elongatus	342
1881	Sebastes_flavidus	Sebastes_mystinus	342
1882	Sebastes_ensifer	Sebastes_miniatus	342
1883	Sebastes_chlorostictus	Sebastes_rosenblatti	342
1884	Sebastes_elongatus	Sebastes_flavidus	343
1885	Sebastes_proriger	Sebastes_variegatus	343
1886	Sebastes_caurinus	Sebastes_saxicola	343
1887	Sebastes_entomelas	Sebastes_mystinus	343
1888	Sebastes_chlorostictus	Sebastes_ensifer	343
1889	Sebastes_levis	Sebastes_paucispinis	343
1890	Sebastes_chlorostictus	Sebastes_proriger	344
1891	Sebastes_caurinus	Sebastes_saxicola	344
1892	Sebastes_variegatus	Sebastes_zacentrus	344
1893	Sebastes_levis	Sebastes_paucispinis	344
1894	Sebastes_melanops	Sebastes_mystinus	344
1895	Sebastes_levis	Sebastes_variegatus	345
1896	Sebastes_ensifer	Sebastes_miniatus	345
1897	Sebastes_elongatus	Sebastes_saxicola	345
1898	Sebastes_melanops	Sebastes_mystinus	345
1899	Sebastes_chlorostictus	Sebastes_rosenblatti	345
1900	Sebastes_goodei	Sebastes_paucispinis	345
1901	Sebastes_flavidus	Sebastes_saxicola	346
1902	Sebastes_goodei	Sebastes_paucispinis	346
1903	Sebastes_chlorostictus	Sebastes_rosenblatti	346
1904	Sebastes_entomelas	Sebastes_mystinus	346
1905	Sebastes_variegatus	Sebastes_zacentrus	346
1906	Sebastes_ciliatus	Sebastes_goodei	347
1907	Sebastes_chlorostictus	Sebastes_saxicola	347
1908	Sebastes_variegatus	Sebastes_zacentrus	347
1909	Sebastes_flavidus	Sebastes_melanops	347
1910	Sebastes_entomelas	Sebastes_mystinus	347
1911	Sebastes_chlorostictus	Sebastes_proriger	348
1912	Sebastes_caurinus	Sebastes_saxicola	348
1913	Sebastes_flavidus	Sebastes_mystinus	348
1914	Sebastes_goodei	Sebastes_levis	348
1915	Sebastes_variegatus	Sebastes_zacentrus	348
1916	Sebastes_chlorostictus	Sebastes_variegatus	349
1917	Sebastes_entomelas	Sebastes_flavidus	349
1918	Sebastes_goodei	Sebastes_levis	349
1919	Sebastes_elongatus	Sebastes_saxicola	349
1920	Sebastes_rosenblatti	Sebastes_variegatus	350
1921	Sebastes_flavidus	Sebastes_melanops	350
1922	Sebastes_goodei	Sebastes_levis	350
1923	Sebastes_elongatus	Sebastes_saxicola	350
1924	Sebastes_ciliatus	Sebastes_mystinus	350
1925	Sebastes_paucispinis	Sebastes_rosenblatti	351
1926	Sebastes_proriger	Sebastes_zacentrus	351
1927	Sebastes_elongatus	Sebastes_saxicola	351
1928	Sebastes_flavidus	Sebastes_mystinus	351
1929	Sebastes_goodei	Sebastes_mystinus	352
1930	Sebastes_miniatus	Sebastes_rosenblatti	352
1931	Sebastes_flavidus	Sebastes_melanops	352
1932	Sebastes_proriger	Sebastes_zacentrus	352
1933	Sebastes_caurinus	Sebastes_elongatus	352
1934	Sebastes_paucispinis	Sebastes_variegatus	353
1935	Sebastes_caurinus	Sebastes_ensifer	353
1936	Sebastes_ciliatus	Sebastes_melanops	353
1937	Sebastes_entomelas	Sebastes_mystinus	353
1938	Sebastes_chlorostictus	Sebastes_rosenblatti	353
1939	Sebastes_goodei	Sebastes_melanops	354
1940	Sebastes_caurinus	Sebastes_miniatus	354
1941	Sebastes_entomelas	Sebastes_mystinus	354
1942	Sebastes_proriger	Sebastes_zacentrus	354
1943	Sebastes_ensifer	Sebastes_rosenblatti	354
1944	Sebastes_elongatus	Sebastes_flavidus	355
1945	Sebastes_levis	Sebastes_paucispinis	355
1946	Sebastes_variegatus	Sebastes_zacentrus	355
1947	Sebastes_caurinus	Sebastes_saxicola	355
1948	Sebastes_chlorostictus	Sebastes_rosenblatti	355
1949	Sebastes_entomelas	Sebastes_mystinus	355
1950	Sebastes_elongatus	Sebastes_zacentrus	356
1951	Sebastes_levis	Sebastes_paucispinis	356
1952	Sebastes_entomelas	Sebastes_melanops	356
1953	Sebastes_caurinus	Sebastes_saxicola	356
1954	Sebastes_chlorostictus	Sebastes_rosenblatti	356
1955	Sebastes_melanops	Sebastes_mystinus	357
1956	Sebastes_goodei	Sebastes_variegatus	357
1957	Sebastes_chlorostictus	Sebastes_elongatus	357
1958	Sebastes_caurinus	Sebastes_saxicola	357
1959	Sebastes_ensifer	Sebastes_flavidus	358
1960	Sebastes_entomelas	Sebastes_mystinus	358
1961	Sebastes_goodei	Sebastes_levis	358
1962	Sebastes_elongatus	Sebastes_saxicola	358
1963	Sebastes_chlorostictus	Sebastes_rosenblatti	358
1964	Sebastes_proriger	Sebastes_zacentrus	358
1965	Sebastes_proriger	Sebastes_variegatus	359
1966	Sebastes_levis	Sebastes_paucispinis	359
1967	Sebastes_caurinus	Sebastes_elongatus	359
1968	Sebastes_flavidus	Sebastes_mystinus	359
1969	Sebastes_chlorostictus	Sebastes_ciliatus	359
1970	Sebastes_chlorostictus	Sebastes_ciliatus	360
1971	Sebastes_levis	Sebastes_paucispinis	360
1972	Sebastes_melanops	Sebastes_mystinus	360
1973	Sebastes_proriger	Sebastes_zacentrus	360
1974	Sebastes_elongatus	Sebastes_saxicola	360
1975	Sebastes_chlorostictus	Sebastes_zacentrus	361
1976	Sebastes_goodei	Sebastes_paucispinis	361
1977	Sebastes_entomelas	Sebastes_flavidus	361
1978	Sebastes_caurinus	Sebastes_elongatus	361
1979	Sebastes_proriger	Sebastes_rosenblatti	362
1980	Sebastes_elongatus	Sebastes_saxicola	362
1981	Sebastes_variegatus	Sebastes_zacentrus	362
1982	Sebastes_ciliatus	Sebastes_mystinus	362
1983	Sebastes_levis	Sebastes_paucispinis	362
1984	Sebastes_flavidus	Sebastes_melanops	362
1985	Sebastes_melanops	Sebastes_variegatus	363
1986	Sebastes_entomelas	Sebastes_mystinus	363
1987	Sebastes_goodei	Sebastes_levis	363
1988	Sebastes_miniatus	Sebastes_rosenblatti	363
1989	Sebastes_caurinus	Sebastes_elongatus	363
1990	Sebastes_rosenblatti	Sebastes_zacentrus	364
1991	Sebastes_elongatus	Sebastes_saxicola	364
1992	Sebastes_goodei	Sebastes_paucispinis	364
1993	Sebastes_ciliatus	Sebastes_mystinus	364
1994	Sebastes_flavidus	Sebastes_melanops	364
1995	Sebastes_saxicola	Sebastes_variegatus	365
1996	Sebastes_goodei	Sebastes_levis	365
1997	Sebastes_ciliatus	Sebastes_mystinus	365
1998	Sebastes_chlorostictus	Sebastes_ensifer	365
1999	Sebastes_flavidus	Sebastes_melanops	365
2000	Sebastes_elongatus	Sebastes_zacentrus	366
2001	Sebastes_entomelas	Sebastes_flavidus	366
2002	Sebastes_chlorostictus	Sebastes_rosenblatti	366
2003	Sebastes_caurinus	Sebastes_saxicola	366
2004	Sebastes_goodei	Sebastes_levis	366
2005	Sebastes_levis	Sebastes_zacentrus	367
2006	Sebastes_entomelas	Sebastes_melanops	367
2007	Sebastes_caurinus	Sebastes_chlorostictus	367
2008	Sebastes_goodei	Sebastes_paucispinis	367
2009	Sebastes_ensifer	Sebastes_zacentrus	368
2010	Sebastes_levis	Sebastes_paucispinis	368
2011	Sebastes_caurinus	Sebastes_saxicola	368
2012	Sebastes_chlorostictus	Sebastes_rosenblatti	368
2013	Sebastes_entomelas	Sebastes_flavidus	368
2014	Sebastes_elongatus	Sebastes_goodei	369
2015	Sebastes_chlorostictus	Sebastes_ensifer	369
2016	Sebastes_mystinus	Sebastes_variegatus	369
2017	Sebastes_caurinus	Sebastes_saxicola	369
2018	Sebastes_flavidus	Sebastes_melanops	369
2019	Sebastes_proriger	Sebastes_variegatus	370
2020	Sebastes_elongatus	Sebastes_flavidus	370
2021	Sebastes_chlorostictus	Sebastes_rosenblatti	370
2022	Sebastes_entomelas	Sebastes_mystinus	370
2023	Sebastes_caurinus	Sebastes_saxicola	370
2024	Sebastes_goodei	Sebastes_paucispinis	370
2025	Sebastes_goodei	Sebastes_saxicola	371
2026	Sebastes_ciliatus	Sebastes_entomelas	371
2027	Sebastes_proriger	Sebastes_variegatus	371
2028	Sebastes_flavidus	Sebastes_melanops	371
2029	Sebastes_chlorostictus	Sebastes_ensifer	371
2030	Sebastes_ciliatus	Sebastes_elongatus	372
2031	Sebastes_goodei	Sebastes_paucispinis	372
2032	Sebastes_chlorostictus	Sebastes_ensifer	372
2033	Sebastes_proriger	Sebastes_variegatus	372
2034	Sebastes_melanops	Sebastes_mystinus	372
2035	Sebastes_caurinus	Sebastes_saxicola	372
2036	Sebastes_goodei	Sebastes_melanops	373
2037	Sebastes_caurinus	Sebastes_rosenblatti	373
2038	Sebastes_proriger	Sebastes_zacentrus	373
2039	Sebastes_entomelas	Sebastes_mystinus	373
2040	Sebastes_ciliatus	Sebastes_rosenblatti	374
2041	Sebastes_caurinus	Sebastes_elongatus	374
2042	Sebastes_goodei	Sebastes_paucispinis	374
2043	Sebastes_variegatus	Sebastes_zacentrus	374
2044	Sebastes_melanops	Sebastes_mystinus	374
2045	Sebastes_saxicola	Sebastes_zacentrus	375
2046	Sebastes_flavidus	Sebastes_melanops	375
2047	Sebastes_ciliatus	Sebastes_entomelas	375
2048	Sebastes_levis	Sebastes_paucispinis	375
2049	Sebastes_chlorostictus	Sebastes_ensifer	375
2050	Sebastes_flavidus	Sebastes_levis	376
2051	Sebastes_variegatus	Sebastes_zacentrus	376
2052	Sebastes_caurinus	Sebastes_elongatus	376
2053	Sebastes_miniatus	Sebastes_rosenblatti	376
2054	Sebastes_goodei	Sebastes_paucispinis	376
2055	Sebastes_entomelas	Sebastes_mystinus	376
2056	Sebastes_entomelas	Sebastes_levis	377
2057	Sebastes_ensifer	Sebastes_rosenblatti	377
2058	Sebastes_caurinus	Sebastes_elongatus	377
2059	Sebastes_proriger	Sebastes_variegatus	377
2060	Sebastes_goodei	Sebastes_paucispinis	377
2061	Sebastes_flavidus	Sebastes_melanops	377
2062	Sebastes_ensifer	Sebastes_miniatus	378
2063	Sebastes_elongatus	Sebastes_saxicola	378
2064	Sebastes_ciliatus	Sebastes_melanops	378
2065	Sebastes_entomelas	Sebastes_mystinus	378
2066	Sebastes_goodei	Sebastes_variegatus	378
2067	Sebastes_chlorostictus	Sebastes_rosenblatti	378
2068	Sebastes_levis	Sebastes_zacentrus	379
2069	Sebastes_caurinus	Sebastes_rosenblatti	379
2070	Sebastes_goodei	Sebastes_paucispinis	379
2071	Sebastes_entomelas	Sebastes_mystinus	379
2072	Sebastes_ciliatus	Sebastes_flavidus	379
2073	Sebastes_ensifer	Sebastes_entomelas	380
2074	Sebastes_goodei	Sebastes_paucispinis	380
2075	Sebastes_chlorostictus	Sebastes_rosenblatti	380
2076	Sebastes_caurinus	Sebastes_saxicola	380
2077	Sebastes_variegatus	Sebastes_zacentrus	380
2078	Sebastes_flavidus	Sebastes_melanops	380
2079	Sebastes_flavidus	Sebastes_levis	381
2080	Sebastes_rosenblatti	Sebastes_saxicola	381
2081	Sebastes_goodei	Sebastes_paucispinis	381
2082	Sebastes_entomelas	Sebastes_mystinus	381
2083	Sebastes_variegatus	Sebastes_zacentrus	381
2084	Sebastes_caurinus	Sebastes_saxicola	382
2085	Sebastes_flavidus	Sebastes_zacentrus	382
2086	Sebastes_chlorostictus	Sebastes_paucispinis	382
2087	Sebastes_entomelas	Sebastes_mystinus	382
2088	Sebastes_proriger	Sebastes_variegatus	383
2089	Sebastes_elongatus	Sebastes_levis	383
2090	Sebastes_goodei	Sebastes_paucispinis	383
2091	Sebastes_ciliatus	Sebastes_melanops	383
2092	Sebastes_caurinus	Sebastes_saxicola	383
2093	Sebastes_chlorostictus	Sebastes_rosenblatti	383
2094	Sebastes_entomelas	Sebastes_mystinus	383
2095	Sebastes_elongatus	Sebastes_miniatus	384
2096	Sebastes_flavidus	Sebastes_levis	384
2097	Sebastes_entomelas	Sebastes_mystinus	384
2098	Sebastes_caurinus	Sebastes_saxicola	384
2099	Sebastes_proriger	Sebastes_variegatus	384
2100	Sebastes_goodei	Sebastes_paucispinis	384
2101	Sebastes_ensifer	Sebastes_rosenblatti	384
2102	Sebastes_ensifer	Sebastes_paucispinis	385
2103	Sebastes_melanops	Sebastes_proriger	385
2104	Sebastes_chlorostictus	Sebastes_rosenblatti	385
2105	Sebastes_caurinus	Sebastes_saxicola	385
2106	Sebastes_entomelas	Sebastes_mystinus	385
2107	Sebastes_variegatus	Sebastes_zacentrus	385
2108	Sebastes_chlorostictus	Sebastes_goodei	386
2109	Sebastes_melanops	Sebastes_zacentrus	386
2110	Sebastes_elongatus	Sebastes_saxicola	386
2111	Sebastes_entomelas	Sebastes_mystinus	386
2112	Sebastes_goodei	Sebastes_melanops	387
2113	Sebastes_chlorostictus	Sebastes_miniatus	387
2114	Sebastes_caurinus	Sebastes_elongatus	387
2115	Sebastes_entomelas	Sebastes_mystinus	387
2116	Sebastes_variegatus	Sebastes_zacentrus	387
2117	Sebastes_miniatus	Sebastes_proriger	388
2118	Sebastes_entomelas	Sebastes_mystinus	388
2119	Sebastes_levis	Sebastes_paucispinis	388
2120	Sebastes_rosenblatti	Sebastes_saxicola	388
2121	Sebastes_ciliatus	Sebastes_melanops	388
2122	Sebastes_variegatus	Sebastes_zacentrus	388
2123	Sebastes_ciliatus	Sebastes_ensifer	389
2124	Sebastes_proriger	Sebastes_zacentrus	389
2125	Sebastes_elongatus	Sebastes_saxicola	389
2126	Sebastes_levis	Sebastes_paucispinis	389
2127	Sebastes_entomelas	Sebastes_melanops	389
2128	Sebastes_chlorostictus	Sebastes_rosenblatti	389
2129	Sebastes_flavidus	Sebastes_saxicola	390
2130	Sebastes_goodei	Sebastes_levis	390
2131	Sebastes_entomelas	Sebastes_mystinus	390
2132	Sebastes_variegatus	Sebastes_zacentrus	390
2133	Sebastes_chlorostictus	Sebastes_ensifer	390
2134	Sebastes_mystinus	Sebastes_paucispinis	391
2135	Sebastes_flavidus	Sebastes_melanops	391
2136	Sebastes_proriger	Sebastes_variegatus	391
2137	Sebastes_elongatus	Sebastes_saxicola	391
2138	Sebastes_chlorostictus	Sebastes_miniatus	391
2139	Sebastes_caurinus	Sebastes_elongatus	392
2140	Sebastes_goodei	Sebastes_rosenblatti	392
2141	Sebastes_proriger	Sebastes_zacentrus	392
2142	Sebastes_ciliatus	Sebastes_mystinus	392
2143	Sebastes_flavidus	Sebastes_melanops	392
2144	Sebastes_caurinus	Sebastes_zacentrus	393
2145	Sebastes_chlorostictus	Sebastes_rosenblatti	393
2146	Sebastes_entomelas	Sebastes_flavidus	393
2147	Sebastes_levis	Sebastes_paucispinis	393
2148	Sebastes_paucispinis	Sebastes_variegatus	394
2149	Sebastes_caurinus	Sebastes_miniatus	394
2150	Sebastes_chlorostictus	Sebastes_ensifer	394
2151	Sebastes_ciliatus	Sebastes_flavidus	394
2152	Sebastes_entomelas	Sebastes_mystinus	394
2153	Sebastes_levis	Sebastes_miniatus	395
2154	Sebastes_ciliatus	Sebastes_melanops	395
2155	Sebastes_caurinus	Sebastes_elongatus	395
2156	Sebastes_ensifer	Sebastes_rosenblatti	395
2157	Sebastes_entomelas	Sebastes_mystinus	395
2158	Sebastes_proriger	Sebastes_zacentrus	395
2159	Sebastes_goodei	Sebastes_paucispinis	395
2160	Sebastes_caurinus	Sebastes_melanops	396
2161	Sebastes_chlorostictus	Sebastes_rosenblatti	396
2162	Sebastes_entomelas	Sebastes_mystinus	396
2163	Sebastes_proriger	Sebastes_zacentrus	396
2164	Sebastes_levis	Sebastes_paucispinis	396
2165	Sebastes_miniatus	Sebastes_paucispinis	397
2166	Sebastes_ensifer	Sebastes_saxicola	397
2167	Sebastes_flavidus	Sebastes_melanops	397
2168	Sebastes_entomelas	Sebastes_proriger	397
2169	Sebastes_variegatus	Sebastes_zacentrus	397
2170	Sebastes_chlorostictus	Sebastes_rosenblatti	397
2171	Sebastes_ciliatus	Sebastes_entomelas	398
2172	Sebastes_paucispinis	Sebastes_saxicola	398
2173	Sebastes_flavidus	Sebastes_melanops	398
2174	Sebastes_chlorostictus	Sebastes_ensifer	398
2175	Sebastes_proriger	Sebastes_zacentrus	398
2176	Sebastes_flavidus	Sebastes_variegatus	399
2177	Sebastes_caurinus	Sebastes_miniatus	399
2178	Sebastes_entomelas	Sebastes_mystinus	399
2179	Sebastes_goodei	Sebastes_levis	399
2180	Sebastes_chlorostictus	Sebastes_ensifer	399
2181	Sebastes_flavidus	Sebastes_variegatus	400
2182	Sebastes_caurinus	Sebastes_goodei	400
2183	Sebastes_chlorostictus	Sebastes_rosenblatti	400
2184	Sebastes_entomelas	Sebastes_mystinus	400
2185	Sebastes_ciliatus	Sebastes_ensifer	401
2186	Sebastes_caurinus	Sebastes_elongatus	401
2187	Sebastes_entomelas	Sebastes_flavidus	401
2188	Sebastes_chlorostictus	Sebastes_rosenblatti	401
2189	Sebastes_goodei	Sebastes_paucispinis	401
2190	Sebastes_proriger	Sebastes_zacentrus	401
2191	Sebastes_caurinus	Sebastes_variegatus	402
2192	Sebastes_flavidus	Sebastes_mystinus	402
2193	Sebastes_goodei	Sebastes_paucispinis	402
2194	Sebastes_chlorostictus	Sebastes_ensifer	402
2195	Sebastes_flavidus	Sebastes_levis	403
2196	Sebastes_proriger	Sebastes_variegatus	403
2197	Sebastes_goodei	Sebastes_paucispinis	403
2198	Sebastes_miniatus	Sebastes_rosenblatti	403
2199	Sebastes_caurinus	Sebastes_saxicola	403
2200	Sebastes_entomelas	Sebastes_mystinus	403
2201	Sebastes_paucispinis	Sebastes_variegatus	404
2202	Sebastes_caurinus	Sebastes_saxicola	404
2203	Sebastes_melanops	Sebastes_mystinus	404
2204	Sebastes_chlorostictus	Sebastes_rosenblatti	404
2205	Sebastes_elongatus	Sebastes_ensifer	404
2206	Sebastes_caurinus	Sebastes_melanops	405
2207	Sebastes_proriger	Sebastes_variegatus	405
2208	Sebastes_chlorostictus	Sebastes_rosenblatti	405
2209	Sebastes_entomelas	Sebastes_mystinus	405
2210	Sebastes_goodei	Sebastes_paucispinis	405
2211	Sebastes_ciliatus	Sebastes_miniatus	406
2212	Sebastes_melanops	Sebastes_mystinus	406
2213	Sebastes_rosenblatti	Sebastes_saxicola	406
2214	Sebastes_variegatus	Sebastes_zacentrus	406
2215	Sebastes_levis	Sebastes_paucispinis	406
2216	Sebastes_paucispinis	Sebastes_proriger	407
2217	Sebastes_ciliatus	Sebastes_mystinus	407
2218	Sebastes_chlorostictus	Sebastes_ensifer	407
2219	Sebastes_caurinus	Sebastes_elongatus	407
2220	Sebastes_flavidus	Sebastes_melanops	407
2221	Sebastes_variegatus	Sebastes_zacentrus	407
2222	Sebastes_caurinus	Sebastes_ensifer	408
2223	Sebastes_goodei	Sebastes_proriger	408
2224	Sebastes_ciliatus	Sebastes_entomelas	408
2225	Sebastes_chlorostictus	Sebastes_rosenblatti	408
2226	Sebastes_flavidus	Sebastes_melanops	408
2227	Sebastes_variegatus	Sebastes_zacentrus	408
2228	Sebastes_levis	Sebastes_zacentrus	409
2229	Sebastes_caurinus	Sebastes_rosenblatti	409
2230	Sebastes_ciliatus	Sebastes_entomelas	409
2231	Sebastes_goodei	Sebastes_paucispinis	409
2232	Sebastes_flavidus	Sebastes_melanops	409
2233	Sebastes_entomelas	Sebastes_levis	410
2234	Sebastes_variegatus	Sebastes_zacentrus	410
2235	Sebastes_caurinus	Sebastes_chlorostictus	410
2236	Sebastes_goodei	Sebastes_paucispinis	410
2237	Sebastes_flavidus	Sebastes_melanops	410
2238	Sebastes_proriger	Sebastes_variegatus	411
2239	Sebastes_flavidus	Sebastes_saxicola	411
2240	Sebastes_levis	Sebastes_paucispinis	411
2241	Sebastes_chlorostictus	Sebastes_rosenblatti	411
2242	Sebastes_entomelas	Sebastes_mystinus	411
2243	Sebastes_goodei	Sebastes_paucispinis	412
2244	Sebastes_miniatus	Sebastes_saxicola	412
2245	Sebastes_melanops	Sebastes_zacentrus	412
2246	Sebastes_entomelas	Sebastes_mystinus	412
2247	Sebastes_chlorostictus	Sebastes_rosenblatti	412
2248	Sebastes_mystinus	Sebastes_rosenblatti	413
2249	Sebastes_caurinus	Sebastes_saxicola	413
2250	Sebastes_flavidus	Sebastes_melanops	413
2251	Sebastes_goodei	Sebastes_levis	413
2252	Sebastes_proriger	Sebastes_zacentrus	413
2253	Sebastes_proriger	Sebastes_saxicola	414
2254	Sebastes_flavidus	Sebastes_melanops	414
2255	Sebastes_ciliatus	Sebastes_entomelas	414
2256	Sebastes_chlorostictus	Sebastes_rosenblatti	414
2257	Sebastes_goodei	Sebastes_levis	414
2258	Sebastes_variegatus	Sebastes_zacentrus	414
2259	Sebastes_ensifer	Sebastes_zacentrus	415
2260	Sebastes_goodei	Sebastes_paucispinis	415
2261	Sebastes_ciliatus	Sebastes_mystinus	415
2262	Sebastes_caurinus	Sebastes_saxicola	415
2263	Sebastes_chlorostictus	Sebastes_rosenblatti	415
2264	Sebastes_flavidus	Sebastes_melanops	415
2265	Sebastes_goodei	Sebastes_paucispinis	416
